id,registry_id,company_name,trade_name,acronym,activity_code,legal_form_code,employee_band,employee_estimate,has_employees,company_category,founded_date,country_code,signal_source,filter_version,extracted_at,match_keyword,composite_score,confidence,score_breakdown,rank,notes,website,linkedin,linkedin_followers,qa_status,qa_notes,reviewed_at,merged_to,created_at,updated_at,city,address
b7021276-dc88-4a78-8910-739b72a882f7,803079086,DRONETUDES,,,71.12B,5499,NN,0,false,PME,2014-06-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],77,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
fb5d5879-8cf7-4ebc-8709-cbd769f92509,798129086,DRONES IMAGING,,,74.90B,5710,01,1,false,PME,2013-11-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],78,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
61fa67f3-0a47-4521-b5d5-0935e79fd750,442257002,CARRIERE SAN PEDRONE,,,08.11Z,5499,03,6,false,PME,2002-04-29,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],63,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
e1f21996-32b0-4682-ba7d-60a671c535f2,839169844,ITP DRONE,,,71.12B,5499,NN,0,false,PME,2018-04-19,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],79,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
a135ef99-7c3b-4479-8b63-1e3887a5b71f,814386348,ATELIERS AUAV,,,71.11Z,5499,03,6,false,PME,2015-10-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,23,low,[object Object],80,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
f131528a-6cae-495e-a495-4fd8240b757d,497987545,AQUAVIVE,AQUAVIVE,,71.12B,5499,NN,0,false,PME,2007-05-14,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,23,low,[object Object],81,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
c7f386e4-0c88-43cd-9add-984d968006f4,808556864,DRONE AIR FLY,,,74.90B,5710,01,1,false,PME,2014-12-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],64,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
6da27af3-bb07-499e-8c10-2b3424102a12,830257366,ELTADRONE,,,71.12B,5499,NN,0,false,PME,2017-06-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],71,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
30b76fc8-d101-4d0e-89fd-7078518b869a,832316491,DRONE GROUPE AFRIQUE,,,71.12B,5499,NN,0,false,PME,2017-09-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],72,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
83053ee6-f8bd-41f4-b135-5f18ebd4a38d,849736319,INSPECT'DRONE,,,71.20B,5499,NN,0,false,PME,2019-03-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],73,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
705222ea-9c62-482a-baae-9937513c8ef8,794699967,DRONE FORCE,,,71.12B,5499,NN,0,false,PME,2013-08-12,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],74,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
1e8b3009-ac68-4fa6-b0af-de4c5e31348c,821792629,PRODRONES,,,30.30Z,5499,03,6,false,PME,2016-08-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,23,high,[object Object],75,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
14712ec5-2d43-4737-b26d-159e218ac86f,951515907,INTERNATIONAL DRONE SERVICES,,,71.12B,5710,NN,0,false,PME,2023-05-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,22,high,[object Object],82,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
eda81dca-0a01-48e5-ab81-d2a3c072597a,804836039,DRONESTAR,,DS,74.90B,5499,01,1,false,PME,2014-10-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,22,high,[object Object],83,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
8531790e-c6d4-4af4-af52-03a2c78b7c57,890549702,DRONE 2I,,,71.12B,5499,01,1,false,PME,2020-12-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,22,high,[object Object],84,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
223d22aa-2886-4b2a-bc04-b9103b85d938,819008871,VERDRONE,,,58.29C,5710,02,3,false,PME,2016-03-04,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],88,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
5c1f8168-5f8a-475d-b173-c0c21357e01d,847878618,DMDRONE METROPOLE,,,74.20Z,5710,02,3,false,PME,2019-01-17,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],89,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
ac0ae8e7-97f3-4e71-b3ab-7669f47d1871,844454751,F.P.A.S DRONES,,,80.10Z,5710,NN,0,false,PME,2018-11-12,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],90,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
d084e8da-dcd5-4e81-aad6-c84d6423f32a,928028075,DRONES SOLUTIONS - INSPECTION MESURE MODELISATION INDUSTRIELLE,,DRONES-SOLUTIONS,71.20B,5710,NN,0,false,,2024-04-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],94,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
0ecfee9d-9b34-4616-b023-cfd2978b1e3e,808697080,CESA DRONES,,,72.19Z,5710,NN,0,false,PME,2014-12-30,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],95,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
b171d9df-f9a0-430b-8ba5-bc96b7d6e412,912115367,GENIUS DRONE,,,71.20B,5710,NN,0,false,PME,2022-03-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],96,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
e0d44bdf-ceb0-4910-9544-eaa695454739,801598582,DRONESCAPE,,,62.01Z,5710,01,1,false,PME,2014-03-18,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],97,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
d01ecd76-3331-4d18-8db4-bd237d7145f4,420119331,SARL AQUA TECHNIQUE PRODUCTION,AQUAVIE,,22.29B,5499,01,1,false,PME,1998-08-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,21,low,[object Object],98,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
67b1bba2-f6dc-4d64-8547-9969b1568bfc,893922179,DRONES TECHNIQUES ET SERVICES,,DTS,74.20Z,5710,NN,0,false,PME,2021-02-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,medium,[object Object],99,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
9fd9657b-7b47-4406-b067-2dec5ee9e643,802594887,TELEPILOTE,,TVPILOTE,85.59A,5710,02,3,false,PME,2014-05-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,telepilot,21,low,[object Object],103,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
137a39d5-b9be-4275-84ba-5a2e42f3b6a4,799051099,POLIDRONE,,,63.11Z,5710,01,1,false,PME,2013-12-04,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],104,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
78fbfd48-3c82-47c5-a0cc-638e78dcc8f2,830469151,CYBERDRONEGUARDING,,,74.90B,5710,NN,0,false,PME,2017-06-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],105,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
f848a660-ea94-42f4-a400-a1ce3ec18df7,893501957,MYDRONESOLUTION,,MDS,71.20B,5710,NN,0,false,PME,2021-01-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],100,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
3e9928f1-6d5d-4483-926b-a3649d73b543,792843054,CLIMAT DRONE,,,71.12B,9220,NN,0,false,PME,2013-05-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],106,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
038c4d4f-624b-48af-b651-2495f3ec7023,814088712,EVODRONE,,,72.19Z,5710,NN,0,false,PME,2015-10-12,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],107,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
9a37605b-6c9a-40bb-a450-9a7d6210dd43,821697422,SYNAIRGIDRONE,,,74.90B,5710,NN,0,false,PME,2016-07-25,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],108,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
c3d5a8bd-f467-4de8-ba56-b8439d3b2be4,844725630,DRONEDATA,,,74.90B,5710,NN,0,false,PME,2019-01-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],109,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
e223b39c-f555-4f54-9936-02a918088925,842761777,NEW-R-DRONE,,,72.19Z,5710,NN,0,false,PME,2018-09-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],110,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
54e5cb25-420c-42fc-9302-92486b4cf1a5,884520552,VP DRONES,,,71.12B,5710,NN,0,false,PME,2020-06-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],101,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
27e118c7-6b6f-4833-bb4b-184bd1daaaae,802799122,DRONES-CENTER,,,85.59B,5710,02,3,false,PME,2014-05-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,low,[object Object],102,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
64baf315-87e9-47cd-ba8e-09262c25e527,909070252,DRONE-DATA-LAB,,,71.12B,5710,NN,0,false,PME,2022-01-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],85,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
354ddc58-3738-4f20-811a-428aaa633ca4,844502799,SAM DRONES,,,81.22Z,5710,02,3,false,PME,2018-12-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],86,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
31cbfb3d-c8cb-47ba-bd73-c0503687ee0e,819029356,APPLICADRONE,,,74.20Z,5710,02,3,false,PME,2016-03-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],87,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
a18e9923-ad74-4f4c-bdfa-0ad53304da66,888202413,MECADRONE,,,71.12B,5710,NN,0,false,PME,2020-08-14,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],91,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
ba86a7b2-3432-4960-b3d5-0dade12e85d6,883537649,DRONE ENGINEERING,,,71.12B,5710,NN,0,false,PME,2020-05-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],92,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
20c4d747-1969-488c-a28a-481a7fea4286,898126461,FACILI TRAVAUX & DRONE,,,71.12B,5710,NN,0,false,PME,2021-04-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,21,high,[object Object],93,,,,,pending,,,,2026-03-23T13:43:41.553661+00:00,2026-03-23T13:43:41.553661+00:00,,
4538724c-c933-469e-9627-c2854f5659d2,489880062,GUAVA TECHONOLOGIES,,,72.19Z,3220,NN,0,false,PME,2006-01-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,131,,,,,pending,,,,2026-03-23T14:02:44.002957+00:00,2026-03-23T14:02:44.002957+00:00,,
437bb468-12a8-46fc-a7be-5f3e914135c4,808696314,DRONE IMMERSION,,,74.90B,5499,NN,0,false,PME,2015-01-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,134,,,,,pending,,,,2026-03-23T14:02:44.576905+00:00,2026-03-23T14:02:44.576905+00:00,,
f273fce7-ae5e-4c2e-9bf1-af3e091ca917,915111751,DRONE AQUITAINE,,,74.90B,5710,02,0,false,PME,2022-06-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,137,,,,,pending,,,,2026-03-23T14:02:44.989662+00:00,2026-03-23T14:02:44.989662+00:00,,
4f188a82-7181-4926-8d81-64261f9d848d,950777649,AGRODRONE,,,71.12B,5710,01,0,false,PME,2023-03-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,132,,,,,pending,,,,2026-03-23T14:02:44.289733+00:00,2026-03-23T14:02:44.289733+00:00,,
a998230a-7219-451e-8b7a-a33c8cd72346,883070484,DRONE EXPERT',,,71.12B,5499,NN,0,false,PME,2020-03-31,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,135,,,,,pending,,,,2026-03-23T14:02:44.707336+00:00,2026-03-23T14:02:44.707336+00:00,,
8e461e9d-6e8f-4fc3-ac9f-83405f676405,910733690,ADRONE +,,,71.20B,5499,NN,0,false,PME,2022-01-13,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,138,,,,,pending,,,,2026-03-23T14:02:45.135021+00:00,2026-03-23T14:02:45.135021+00:00,,
44b0a427-d8f7-47c8-b738-a9a831b030cc,499246387,AQUAVAGUE PISCINES,AQUAVAGUE PISCINES,,46.18Z,5499,02,0,false,PME,2007-07-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,133,,,,,pending,,,,2026-03-23T14:02:44.434498+00:00,2026-03-23T14:02:44.434498+00:00,,
e442e32d-0428-4674-9f9d-ef789f6777eb,891602302,PRESTADRONES,,,71.20B,5499,NN,0,false,PME,2020-11-19,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,medium,,136,,,,,pending,,,,2026-03-23T14:02:44.857508+00:00,2026-03-23T14:02:44.857508+00:00,,
9f716e0f-7ead-480a-8a87-866d7605bc8d,819254442,CLEAN DRONE,,,43.91B,5499,02,3,false,PME,2016-04-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],117,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
cb62fa95-b686-4db8-a441-6c4edc7eaf78,887918845,INNOTECH-DRONE,,,46.69B,5710,02,3,false,PME,2020-08-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],118,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
ecc4c6c8-0e2b-4c44-b3ea-28d578792f44,948463971,DRONEX16,,,71.12B,5710,01,1,false,PME,2023-01-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],125,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
9ef92ab6-124f-4658-a0c6-fb6abe49e9b9,851126326,EB DRONE,,,71.12B,5410,NN,0,false,PME,2019-06-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],126,,,,,pending,,,,2026-03-23T13:45:12.068107+00:00,2026-03-23T13:45:12.068107+00:00,,
bb645c09-631b-488f-8158-c305cd8f6911,848862264,MINUTEDRONE,,,85.59B,5499,02,3,false,PME,2019-02-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,low,[object Object],127,,,,,pending,,,,2026-03-23T13:45:12.068107+00:00,2026-03-23T13:45:12.068107+00:00,,
ca8b40b3-8148-4b2a-8c88-18d598f377c0,428797450,VIRTUAVIA,,,62.01Z,5499,01,1,false,PME,2000-01-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,low,[object Object],119,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
2cd6ba2a-4a86-47f6-bf1c-94bb939f2c94,419758206,SAN PEDRONE,,,47.52A,5499,02,3,false,PME,1998-08-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,low,[object Object],120,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
bbdeb2eb-d988-45be-9b8e-fa620ddda80b,914686290,AURA DRONE,,,71.12B,5710,01,1,false,PME,2022-06-18,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],128,,,,,pending,,,,2026-03-23T13:45:12.068107+00:00,2026-03-23T13:45:12.068107+00:00,,
11330734-3696-407b-9d3f-131e84645d41,818302986,SELARL PLOUAVET,,,75.00Z,5485,02,3,false,PME,2016-02-08,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,low,[object Object],129,,,,,pending,,,,2026-03-23T13:45:12.068107+00:00,2026-03-23T13:45:12.068107+00:00,,
e34683fd-6a77-4b3a-bcab-8b25d567ade9,817637267,ATLANTIQUE EXPERTISES DRONES,,,70.22Z,5499,02,3,false,PME,2016-01-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],130,,,,,pending,,,,2026-03-23T13:45:12.068107+00:00,2026-03-23T13:45:12.068107+00:00,,
4cd18556-f1f0-4638-9d3f-766092fb8356,881885461,ACCES-DRONE,,,71.20B,5499,NN,0,false,PME,2020-02-14,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],111,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
36f76385-6eb1-48ec-805d-453f0c749f57,819496431,DRONE MULTI SERVICES,,,59.11B,5710,NN,0,false,PME,2016-04-30,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,medium,[object Object],112,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
4b6ea2f5-bb95-42a6-a9e3-9ec338924d9e,800404428,CENTRE DE FORMATION ET D'APPRENTISSAGE DU DRONE,,CFAD,85.59A,5499,02,3,false,PME,2014-02-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,low,[object Object],113,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
19cd466b-3c9f-4d56-bddd-e3491098b94e,825189541,DRONE TECHNI SERVICE,,DTS,74.20Z,5710,01,1,false,PME,2017-01-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],114,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
8902f09f-8e31-4924-89f3-f2d3b9ad9b33,852027507,AIRSUB DRONE,,,71.20B,5499,NN,0,false,PME,2019-06-25,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],115,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
30b2e23e-306c-46aa-b5f8-4686ac06c09f,499800704,SINEQUAVERT,SINEQUAVERT,,81.30Z,5499,02,3,false,PME,2007-09-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,20,low,[object Object],116,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
33f4c256-7d6a-4fa0-a3ff-289f0b1d46f3,807486642,DRONE SYSTEME,,,31.09B,5710,01,1,false,PME,2014-11-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],121,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
bffb3469-daa0-42ed-9732-3ce9131ac7e8,808864441,SOCIETE FRANCAISE DU DRONE,,SFD,74.90B,5499,NN,0,false,PME,2014-12-19,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],122,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
fe11cf67-0573-4372-862a-c3bc0e449c94,838380525,FL DRONE SERVICE,,,71.12A,5499,NN,0,false,PME,2018-04-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],123,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
dd5ebaf7-ddf4-4795-868c-70de4d6a044e,519024459,HELIDRONE,,,74.90B,5499,NN,0,false,PME,2009-12-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,20,high,[object Object],124,,,,,pending,,,,2026-03-23T13:44:32.615626+00:00,2026-03-23T13:44:32.615626+00:00,,
d22eb538-2878-4e39-9748-eccc200751c3,814949178,URBANDRONE,,,62.01Z,5710,NN,0,false,PME,2015-11-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,19,medium,,140,,,,,pending,,,,2026-03-23T14:02:45.391718+00:00,2026-03-23T14:02:45.391718+00:00,,
cc08a6a5-14b3-4d55-bc10-39b850d09425,823427315,"RIVERDRONE, AQUATIC DRONE TECHNOLOGY",,RADT,30.11Z,5499,01,0,false,PME,2016-09-18,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,19,medium,,139,,,,,pending,,,,2026-03-23T14:02:45.267511+00:00,2026-03-23T14:02:45.267511+00:00,,
8a3b1cc7-df31-4d58-9751-2cb1fe4d7b43,898267653,EXADRONE SERVICES,,,74.20Z,5710,01,1,false,PME,2021-04-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,19,high,[object Object],141,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
8d6789c5-29cc-43c5-b706-4aa219398e99,788867380,DRONE IMAGES SOLUTIONS,,,59.11B,5499,01,1,false,PME,2012-10-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,19,high,[object Object],142,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
2ffc47f3-68b1-49e8-8960-eb6ea3b0b346,829824663,R'DRONES SERVICES,,,74.20Z,5499,NN,0,false,PME,2017-05-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,19,medium,[object Object],143,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
0672d341-f91a-422b-8e9c-ebb72ef8f2f6,914234992,BERINGER DIAG & DRONE,,,71.20B,5499,01,1,false,PME,2022-06-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,19,high,[object Object],144,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
a071de96-931f-476b-9ffe-cb8770b75d86,810518233,DRONE ECO SERVICES,,,59.11B,5499,NN,0,false,PME,2015-03-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,19,medium,[object Object],145,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
a521a77c-3b4e-4817-9cb2-c639c3012e28,842477671,SAS DRONES EXPERTISES 2.9,,,71.20B,5710,NN,0,false,,2018-09-19,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,19,high,[object Object],146,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
069253df-bd51-4e7d-9f1d-3f037b1bb1b1,807928031,DEFIS-DRONE,,,71.12B,5710,NN,0,false,,2014-11-18,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,19,high,[object Object],147,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
28803018-a296-4bf9-bfda-df0b3be3182d,790047708,SUAVET SERVICES,,,81.21Z,5499,NN,0,false,PME,2012-12-17,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,19,low,[object Object],148,,,,,pending,,,,2026-03-23T13:45:12.282241+00:00,2026-03-23T13:45:12.282241+00:00,,
