siren,company_name,trade_name,acronym,naf_code,legal_form_code,employee_band,has_employees,company_category,created_date,composite_score,rank,region,signal_source,filter_version,extracted_at,notes
949268833,SIDRONE,,,82.11Z,5710,NN,False,PME,2023-01-26,10,666,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949280846,CIDRONEL,,,70.10Z,5710,NN,False,PME,2023-02-21,10,667,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
793472689,ABC DRONE,,,52.23Z,5499,NN,False,,2013-06-01,10,668,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
380692954,AQUAVISION CROISIERE,,,71.03,5499,NN,False,,1991-02-01,10,669,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953480159,DRONE SUD-OUEST,,,81.22Z,5710,NN,False,PME,2023-06-09,10,670,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953591591,AQUAVOLT,,,46.49Z,5710,NN,False,PME,2023-05-25,10,671,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
952626166,TY DRONE DISTRIBUTION,,,85.59B,5710,NN,False,PME,2023-04-29,10,672,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953033248,DRONE CLEAN,,,43.91B,5710,NN,False,PME,2023-01-01,10,673,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
952070746,VERTICAL DRONE,,,74.20Z,5710,NN,False,PME,2023-04-20,10,674,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953337052,DRONE & CO,,,81.22Z,5710,NN,False,PME,2023-06-01,10,675,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920626702,TACTIC DRONE,,,59.11B,5710,NN,False,PME,2022-11-01,10,676,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920612991,AEROCDRONES,,,85.59B,5710,NN,False,PME,2022-10-18,10,677,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920711603,TOUT EN DRONE,,,81.22Z,5710,NN,False,PME,2022-10-20,10,678,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920634755,PLANETE DRONE 4G,,,53.20Z,5710,NN,False,PME,2022-08-10,10,679,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921088191,DRONE ET COMPAGNIE,,,59.11A,5710,NN,False,PME,2022-11-02,10,680,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
977512599,BLEU BLANC DRONE,,,74.20Z,5710,NN,False,PME,2023-07-05,10,681,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953851748,DRONE SERVICE,,,81.29A,5710,NN,False,PME,2023-07-01,10,682,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920452802,TPI DRONE,,,43.91B,5710,NN,False,PME,2022-10-01,10,683,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953812310,SAN PEDRONE,,,46.39B,5710,NN,False,PME,2023-05-25,10,684,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
801248717,PULSARDRONE,,,85.59B,5499,NN,False,,2014-03-14,10,685,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
917880882,ACEDRONE,,,59.11A,5710,NN,False,PME,2022-07-26,10,686,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
917598872,ANJOU DRONE,,,74.20Z,5710,NN,False,PME,2022-07-15,10,687,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920383254,BD DRONE,,,74.20Z,5710,NN,False,PME,2022-10-07,10,688,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914851688,DRONE BAT - ISERE NUISIBLES - GUEPES38,,,81.29A,5710,NN,False,PME,2022-06-22,10,689,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
915211460,ALPINUM DRONE,,,74.20Z,5710,NN,False,PME,2022-07-04,10,690,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920335643,DRONE SCA,,,81.22Z,5710,NN,False,PME,2022-10-11,10,691,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
915357107,AERO SKYLINE BY DRONE,,,74.20Z,5710,NN,False,PME,2022-07-01,10,692,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800922361,DRONE FLIGHT SOLUTION,,DFS,74.20Z,5499,NN,False,,2014-03-03,10,693,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921911483,MISTRAL DRONE,,,59.11A,5710,NN,False,PME,2022-11-22,10,694,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
913507356,AQUAVERSE,,,58.29C,5710,NN,False,PME,2022-04-28,10,695,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914716469,JA DRONE NET'TOIT,,,81.21Z,5710,NN,False,PME,2022-05-31,10,696,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
922593926,EVIDENCE DRONE,,,74.20Z,5710,NN,False,PME,2022-11-05,10,697,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
922532460,NORTH DRONES EQUIPEMENTS,,,28.99B,5710,NN,False,PME,2022-12-11,10,698,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914146840,DRONETT,,,43.91B,5710,NN,False,PME,2022-05-20,10,699,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
483139069,SNOB QUEEN,ACQUAVERDE,,47.51Z,5499,NN,False,,2005-06-15,10,700,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
483040416,DRONET YANNICK,,,43.91A,5499,NN,False,,2005-07-01,10,701,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
481165371,CETEME-AQUAVIE,,,46.49Z,5499,NN,False,,2005-04-01,10,702,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951383611,DRONES PILOTES INTERVENTIONS,,,59.11B,5710,NN,False,PME,2023-04-01,10,703,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951365220,T.ACQUAVIVA,,,47.91B,5710,NN,False,PME,2023-04-05,10,704,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951095686,KTV WORKING DRONE FRANCE,,,81.21Z,5710,NN,False,PME,2023-02-15,10,705,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951083815,DRONE SERVICE 64,,DS 64,81.29A,5710,NN,False,PME,2023-03-25,10,706,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
950895763,SPECTRA DRONE,,,74.20Z,5710,NN,False,PME,2023-03-17,10,707,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
950813717,DRONES EXPERTS NETWORK,,,85.59A,5710,NN,False,PME,2023-02-20,10,708,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
931304117,SUAVAGE LO,,,70.10Z,5710,NN,False,PME,2023-01-01,10,709,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949470389,DR. DRONE BREST,,,43.91B,5710,00,False,PME,2023-02-21,10,710,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949682223,AGILODRONE,,,81.22Z,5710,NN,False,PME,2023-03-08,10,711,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949341382,DRONE 71,,,81.22Z,5710,NN,False,PME,2023-02-22,10,712,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921428868,HIGH SKY DRONES,,H.S.D,74.20Z,5710,NN,False,PME,2022-11-15,10,713,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921559100,LIPS DRONE,,,77.39Z,5710,NN,False,PME,2022-11-21,10,714,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921876561,XPERTDRONE,,,74.20Z,5710,NN,False,PME,2022-11-29,10,715,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953997822,PC DRONE,,,81.22Z,5710,NN,False,PME,2023-06-29,10,716,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
348470071,AQUAVOL'ANIMALERIE,AQUAVOL ANIMAL,,52.4Z,5499,NN,False,,1988-10-25,10,717,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
979322583,NETBYDRONE,,,81.21Z,5710,NN,False,PME,2023-09-01,10,718,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
491269478,AQUAVAR PISCINES,,,43.99C,5499,NN,False,,2006-03-01,10,719,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
498457639,U SAN PEDRONE,,,47.30Z,5499,NN,False,,2007-06-07,10,720,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
498824010,AQUAVIVA,,,50.10Z,5499,NN,False,,2007-06-25,10,721,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
495158297,AQUAVIV,,,43.22B,5499,NN,False,,2007-01-24,10,722,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
493730014,MESDAMES SUAVET,,,81.22Z,5499,NN,False,,2007-01-01,10,723,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
381303718,AQUAVERTE HYDROCULTURE,,,51.6L,5499,NN,False,,1991-03-11,10,724,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
389509118,AQUAVIR SYSTEME,,,51.6K,5599,NN,False,,1992-11-01,10,725,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
398998955,FAMAGI,SUAVE,,52.4C,5499,NN,False,,1994-11-24,10,726,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
401485198,AQUAVAL,,,52.4N,5499,NN,False,,1995-04-01,10,727,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
331979955,LES AQUAVITS DE SUEDE,,,52.2J,5499,NN,False,,1985-02-26,10,728,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
338997190,AQUAVENTURES,,,51.3S,5499,NN,False,,1986-08-27,10,729,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
502842198,SARL AQUAVOLT,AQUAVOLT,AQUAVOLT,43.21A,5499,NN,False,,2008-03-24,10,730,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951934793,AQUAVIT,,,43.22A,5710,NN,False,PME,2023-04-07,10,731,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
947883278,PARATA DRONE,,,74.20Z,5710,NN,False,PME,2023-01-03,10,732,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
947744025,DRONE FRANCE,,DF,81.29A,5710,NN,False,PME,2022-12-16,10,733,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
982122483,MARINA DRONE NETTOYAGE,,MDN,81.22Z,5710,NN,False,PME,2023-10-18,10,734,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
982102188,DRONETTOYAGE,,,47.91B,5710,NN,False,PME,2023-11-08,10,735,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980630388,PEPS DRONE,,,74.20Z,5710,NN,False,PME,2023-10-05,10,736,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980440689,DRONE-INSPIR,,,74.20Z,5710,NN,False,PME,2023-10-15,10,737,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980342828,DRONE M-TEK,,,70.22Z,5710,NN,False,PME,2023-09-01,10,738,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
981768047,SASU VONSA DRONE,,,74.20Z,5710,NN,False,PME,2023-11-21,10,739,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
983116948,TOWER DRONE,,TOWER DRONE,52.23Z,5710,NN,False,PME,2023-12-04,10,740,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
981722762,KEMIDRONE,,,81.21Z,5710,NN,False,PME,2023-11-17,10,741,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
412116998,SARL L'ANDRONE,,,52.4Z,5499,NN,False,,1997-05-15,10,742,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
408541506,SUD OUEST GOURMET,SUD OUEST GOURMET-SECA 2000-B&C FINANCES-MAITRE ROTISSEUR-TORIL,SOG,46.39B,5499,NN,False,,1996-06-01,10,743,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
982692451,METHODRONE,,,81.22Z,5710,NN,False,PME,2023-12-12,10,744,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
404279754,MAXXIMUM-AQUAVITAL,MAXXIMUM,,51.8N,5499,NN,False,,1996-01-01,10,745,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
938180767,TA TECHDRONE,,,74.90B,5710,NN,False,,2024-11-22,10,746,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
984920736,SPACEDRONE-DATALINK,,,72.19Z,5710,NN,False,,2024-03-15,10,747,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
419241799,AQUAVENTURE,,,52.4W,5499,NN,False,,1998-07-01,10,748,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
977725050,DRONEO,,,81.22Z,5710,NN,False,PME,2023-07-12,10,749,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
977709195,SYNOPTIC DRONE,,,74.20Z,5710,NN,False,PME,2023-07-11,10,750,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978892362,DRONE-X,,,59.11A,5710,NN,False,PME,2023-08-11,10,751,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
423340629,HYGIENE HERMINE,HYGIENE HERMINE HYDRONET,,74.7Z,5499,NN,False,,1999-04-06,10,752,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
424314672,DRONE SARL,DRONE,,72.1Z,5499,NN,False,,1999-04-03,10,753,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
424397073,LE RELAI DU SAN PEDRONE,ESSO SERVICE MARIOTTI,,47.30Z,5499,NN,False,,1999-09-17,10,754,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
421515321,GROUPE ENERGY SARL,AQUAVITAL 3000,,74.1J,5499,NN,False,,1999-01-18,10,755,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
428245807,COUAVOUX AMEUBLEMENT,,,52.4H,5499,NN,False,,1999-12-15,10,756,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
429376395,LE ZOUAVE EDITEUR,,,22.1A,5499,NN,False,,2000-01-01,10,757,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
979994894,AERO BRETAGNE CENTRE ULM & DRONE,,,85.51Z,5710,NN,False,PME,2023-09-21,10,758,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980124176,WEST'N'DRONE,,,81.22Z,5710,NN,False,PME,2023-10-02,10,759,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
450004361,AQUAVITAL,,,51.5F,5499,NN,False,,2003-09-01,10,760,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978278638,DRONECAST FORMATION,,,85.59A,5710,NN,False,PME,2023-08-01,10,761,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978505360,IDRONE-PRO,,,43.22A,5710,NN,False,PME,2023-08-08,10,762,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978884625,GUYADRONE,,,74.20Z,5710,NN,False,PME,2023-08-08,10,763,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978665818,2A DRONE,,,74.20Z,5499,NN,False,PME,2023-07-25,9,764,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978989002,IDEODRONE,,,74.20Z,5499,NN,False,PME,2023-09-01,9,765,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978162741,DRONES ENVIRONNEMENT,,,81.22Z,5499,NN,False,PME,2023-09-01,9,766,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
987584430,AQUADRONE,,,74.90B,5499,NN,False,,2024-03-11,9,767,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
987768272,OYA DRONES ET SERVICES,,,74.20Z,5710,NN,False,,2024-03-12,9,768,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980182604,GUAVA PUBLISHING,,,59.20Z,5499,NN,False,PME,2023-10-09,9,769,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980900922,DRONE PIERRON,,,74.20Z,5499,NN,False,PME,2023-09-06,9,770,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
981349020,IMAG'IN DRONE,,,74.20Z,5499,NN,False,PME,2023-10-27,9,771,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951215771,VERIF DRONE,,,59.11B,5499,NN,False,PME,2023-04-10,9,772,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951449206,DRONE EXPERTISE MOREAU,,DEM,74.20Z,5499,NN,False,PME,2023-04-03,9,773,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951760511,MONSIEUR & MADAME DRONE,,,81.29B,5499,NN,False,PME,2023-04-14,9,774,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949882641,BSDRONE31,,,74.20Z,5499,NN,False,PME,2023-03-05,9,775,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951099803,W-DRONES,,,81.21Z,5499,NN,False,PME,2023-03-03,9,776,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951194422,ACQUAVIVA BTP,,,43.12A,5499,NN,False,PME,2023-03-28,9,777,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949331300,OVERDRONE,,,74.20Z,5499,NN,False,PME,2023-02-24,9,778,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949425219,AMADRONES,,,81.22Z,5499,NN,False,PME,2023-02-17,9,779,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
922615620,CONCEPTDRONE PROD,,,74.20Z,5499,NN,False,PME,2023-01-20,9,780,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921893145,IZIDRONE,,,81.22Z,5499,NN,False,PME,2022-11-23,9,781,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920918356,UNIVERS DRONE,,,85.59B,5499,NN,False,PME,2022-10-27,9,782,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953669397,DRONE ACADEMIE,,,74.20Z,5499,NN,False,PME,2023-06-05,9,783,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
954093647,MAITRE DRONE,,,81.22Z,5499,NN,False,PME,2023-06-26,9,784,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951957455,GET DRONE PRODUCTION,,,74.20Z,5499,NN,False,PME,2023-02-10,9,785,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953322427,DRONE DE DOME,,,82.99Z,5499,NN,False,PME,2023-06-06,9,786,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
919974295,LA SOLUTION DRONE,,,74.20Z,5499,NN,False,PME,2022-10-01,9,787,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
915233852,DRONE D'ALESIA,,,74.20Z,5499,NN,False,PME,2022-06-08,9,788,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
917726507,DRONE IMMERSION,,,74.20Z,5499,NN,False,PME,2022-08-01,9,789,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914683453,OUEST NORMANDIE DRONE,,,81.22Z,5499,NN,False,PME,2022-06-20,9,790,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
913341293,CAP DRONE,,,81.21Z,5499,NN,False,PME,2022-05-05,9,791,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
913576716,AIR DRONE RENOV,,,81.22Z,5499,NN,False,PME,2022-05-11,9,792,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921918637,DRONE AIRWAYS,,,81.21Z,5499,NN,False,PME,2022-11-21,9,793,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
911373298,BEAUFORT DRONE,,,81.22Z,5499,NN,False,PME,2022-04-01,9,794,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
834703068,DRONE AGRI,,,46.69A,5710,NN,False,,2018-01-11,9,795,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949319735,DMSM - DRONE MULTI-SERVICE MOSCATO,,,74.20Z,5499,NN,False,PME,2023-02-22,9,796,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948740469,DRONE AUDIT,,,81.22Z,5499,NN,False,PME,2023-02-06,9,797,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948934302,DRONE NET' TOITS & FACADES,,,81.29B,5499,NN,False,PME,2023-03-01,9,798,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
947961488,LES DRONERS DU CIEL,,,81.29B,5499,NN,False,PME,2022-12-08,9,799,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
979263381,ANGEL-E-DRONE,,,74.20Z,5499,NN,False,PME,2023-08-22,9,800,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
979258993,ALTIDRONE,,,74.20Z,5499,NN,False,PME,2023-09-01,9,801,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
329776819,SCP MARQUE ACQUAVIVA ET PRUVOST,,,85.1G,6573,NN,False,,1984-04-01,8,802,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
333016806,,HYDRONET,,52.6G,1000,NN,False,,1985-08-01,8,803,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
384140828,,ACTUAVISION,,74.4A,1000,NN,False,,1992-01-15,8,804,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
388022758,QUAVIS,,,30.0C,5599,NN,False,,1992-07-06,8,805,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
394415517,SYNDICAT COPROPRIETE CLAIRE DRONEAU,,,81.10Z,9110,NN,False,,1994-01-01,8,806,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
401405170,S.A. AQUAVAC PLAISANCE,,,77.29Z,5599,NN,False,,1995-06-05,8,807,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
403304553,SCI CLAIRE DRONEAU,,,70.2C,6540,NN,False,,1995-11-15,8,808,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
038899274,SYND.COPR. DU 12  16 RUE DU 4EME ZOUAVE,,,81.10Z,9110,NN,False,,1995-12-25,8,809,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
842096810,WIND DRONES CLUB,,,85.51Z,9220,NN,False,,2018-08-22,8,810,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
852730001,SOUAVI,,,59.11B,9220,NN,False,,2019-02-24,8,811,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
834671075,LUX-DRONES SARL,,,74.20Z,3220,NN,False,,2018-01-01,8,812,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
831276027,DRONE IMAGERIE (DI),,,74.20Z,9220,NN,False,,2017-07-18,8,813,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
984091033,PINK GUAVA DESIGN,,,62.01Z,5710,NN,False,,2024-01-29,8,814,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
984257923,TDS DRONES SERVICES,,,81.22Z,5499,NN,False,,2024-02-01,8,815,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
420272924,SYND COPROPR 10 RUE DU 4E ZOUAVES,,,81.10Z,9110,NN,False,,1998-05-01,8,816,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
420753493,ASSOCIATION DRONE,,,59.11A,9220,NN,False,,1997-05-09,8,817,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
444540686,ZOUAVES,,,81.10Z,9110,NN,False,,2002-12-01,8,818,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
419545512,,AQUAVENTURES,,71.4B,1000,NN,False,,1998-07-01,8,819,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
544500820,UNION D'ALIMENTATION VALLEE DU GIER,,UAVG,81.21,5599,NN,False,,1954-12-25,8,820,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949724371,DRONE AGRISOLUCE,,,74.20Z,5710,NN,False,PME,2023-03-08,8,821,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
537482481,ASSOCIATION DRONE SWEET DRONE,,,59.20Z,9220,NN,False,,2011-06-07,8,822,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
934216185,DRONE XPRESS,,,80.10Z,5710,NN,False,,2024-10-10,8,823,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800452286,CANTAL DRONE,,,74.20Z,9220,NN,False,,2014-01-20,8,824,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800801284,DRONE EVENTS,,,74.20Z,9220,NN,False,,2013-12-09,8,825,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
934369844,DRONES CENTER INNOVATIONS,,,74.90B,5710,NN,False,,2024-10-01,8,826,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
324338466,,GARAGE DES HAUTS DE DRONE,,50.2Z,1000,NN,False,,1982-04-15,8,827,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
821645306,SQUADRONE VOLANTE,,,82.30Z,9220,NN,False,,2016-07-20,8,828,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
810212787,ALTIDRONE,,AD,74.20Z,9220,NN,False,,2015-02-01,8,829,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
822878195,SUAVEMIENTO,,,85.52Z,9220,NN,False,,2015-05-22,8,830,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
823374251,SCI DOMAINE DE DOUAVILLE,,,00.00Z,6540,NN,False,,2016-10-26,8,831,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
934417783,DRONES CENTER SERVICES,,,74.20Z,5710,NN,False,,2024-10-01,7,832,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
